Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,is_essential
7227.FBpp0086344,0.0019443216968625,0.0002021132800002,9.326107268927189e-06,0.3429690518313957,0.2164502164502164,0
7227.FBpp0290434,0.000618647812638,1.4402912340778024e-05,0.0,0.2923266271530946,1.0,0
7227.FBpp0087739,0.0922669023420238,0.0353844398547005,0.0007232715700772,0.481759001352998,0.2021504428354694,1
7227.FBpp0087904,0.0261599646486964,0.0135755861047203,2.5000119084706286e-05,0.440556177786406,0.2829821346770499,0
7227.FBpp0076129,0.000618647812638,0.0003708097052135,7.93078873906937e-10,0.3512587233409085,0.7619047619047619,0
7227.FBpp0083022,0.0341140079540433,0.0126770403904374,0.0004604189944825,0.4444657168017042,0.2287060090168898,0
7227.FBpp0304758,0.0113124171453822,0.0031346037262627,1.4334417525643684e-05,0.4015319288324905,0.2845718503937008,0
7227.FBpp0291243,0.0036235086168802,0.0007882391846329,1.124622153516698e-05,0.3626350644356008,0.1292682926829268,0
7227.FBpp0298348,0.0038002651347768,0.0003663080437707,4.684237677040762e-06,0.3447077648787481,0.1705426356589147,0
7227.FBpp0077703,0.0015908086610693,7.933352492659582e-05,1.1565195487996563e-06,0.3211267030228302,0.4379084967320261,0
7227.FBpp0071461,0.026336721166593,0.0085916729861327,0.0001970359422578,0.4372594755440259,0.2425146317763767,0
7227.FBpp0091150,0.028722934158197,0.0104300180654274,2.8071761967708665e-05,0.4220760552089319,0.5475213675213675,0
7227.FBpp0305729,0.0128148475475033,0.0045991016433047,3.649330365435496e-05,0.4175519603821734,0.3675287356321839,0
7227.FBpp0298043,0.0206805125939018,0.0075601319841802,7.67368853398061e-05,0.4296405477543222,0.3594512306958659,0
7227.FBpp0085924,0.0374723817940786,0.0104412482209049,0.0002552835133245,0.4375493788662149,0.3471385878049868,0
7227.FBpp0110163,0.0094564737074679,0.0023149042905671,6.872785998900629e-05,0.3900567960055841,0.3792981837418445,0
7227.FBpp0072349,0.0140521431727794,0.0038549795703479,6.503106080369073e-05,0.4156954175222727,0.2439296234376244,1
7227.FBpp0112387,0.0033583738400353,0.0001214123640893,0.0,0.3236370975453936,1.0,0
7227.FBpp0112948,0.07635881573133,0.02874026867536,0.0012571848061843,0.4757125009968036,0.1898604137161495,0
7227.FBpp0288532,0.0122845779938135,0.0028929228451281,9.258383653827531e-05,0.4207622121027834,0.1506620790324262,0
7227.FBpp0082582,0.0002651347768448,2.8294603568463865e-05,1.2132120955435958e-07,0.3087032887628599,0.0,0
7227.FBpp0304022,0.0562085726911179,0.0150061433066439,0.0004080003663762,0.4533927510005503,0.1277175258753033,0
7227.FBpp0084471,0.0001767565178965,1.6686634799534e-06,3.943773235249285e-07,0.2736724874620958,0.0,0
7227.FBpp0087258,0.0153778170570039,0.0025237355285815,2.933203493949963e-05,0.3986782141184967,0.1651717493854229,0
7227.FBpp0293461,0.0258948298718515,0.0114830642486442,8.93902288693554e-05,0.4386099387586933,0.3641591472252092,0
7227.FBpp0297142,0.0241272646928855,0.0109233623177185,7.207487988097646e-05,0.438438533100497,0.3261419952596423,0
7227.FBpp0088345,0.0290764471939902,0.0135810298474292,0.0001224258171403,0.4426070547383863,0.3662613981762918,0
7227.FBpp0073845,0.0090145824127264,0.0003296383521238,3.357172024401689e-05,0.3558263121950085,0.3308095515433896,0
7227.FBpp0110158,0.0030048608042421,0.0004928408849585,9.857858601714125e-07,0.3581549440864682,0.3226381461675579,0
7227.FBpp0076590,8.837825894829872e-05,4.647111733628058e-07,0.0,0.2557083446953531,0.0,0
7227.FBpp0088702,8.837825894829872e-05,4.142989573284275e-06,0.0,0.2901043007656147,0.0,0
7227.FBpp0302596,0.0149359257622624,0.0034331346132495,0.000132137367642,0.4052594864726418,0.1393350239504085,0
7227.FBpp0082602,0.0425983208130799,0.0118655211049653,0.0001855419812208,0.4403659623781692,0.2629549434528687,0
7227.FBpp0087662,8.837825894829872e-05,2.384964147980428e-07,0.0,0.2499321353451539,0.0,0
7227.FBpp0290384,0.0045956694653115,0.0017889449759607,7.43582584014661e-07,0.3782349006644399,0.5769230769230769,0
7227.FBpp0075247,0.0244807777286787,0.0040511434898438,0.0002816988585125,0.4283773815772668,0.2056192120546225,0
7227.FBpp0292074,0.0007070260715863,0.00028630092211,4.6390705801407314e-09,0.3325982338286676,0.9285714285714286,0
7227.FBpp0085791,0.0007070260715863,7.149228590360729e-05,1.2331629425316618e-07,0.3198723733679824,0.5714285714285714,0
7227.FBpp0289851,0.001502430402121,0.0002808593707213,1.1831960313628103e-06,0.3490837805628245,0.2426470588235294,0
7227.FBpp0079896,0.0116659301811754,0.0058994015543191,2.883633931666066e-05,0.4194408413155607,0.3344899375433726,0
7227.FBpp0111294,0.0274856385329209,0.0066097238370437,8.079110210487236e-05,0.4187520014746423,0.2627113369982367,0
7227.FBpp0074523,0.0378258948298718,0.015696938941296,0.0003410200319067,0.4483019109529536,0.3447656985269977,0
7227.FBpp0298376,0.0002651347768448,4.472470069978827e-05,9.925964610513314e-09,0.3190627541310075,0.3333333333333333,0
7227.FBpp0294062,8.837825894829872e-05,6.575100755813863e-06,0.0,0.2897596431599116,0.0,0
7227.FBpp0077257,8.837825894829872e-05,3.34309526505186e-06,0.0,0.2830416172235889,0.0,0
7227.FBpp0298041,0.0005302695536897,6.050249861358636e-06,0.000541912628198,0.2966787503572196,0.2,0
7227.FBpp0087533,0.0004418912947414,0.0001868085565731,1.1758880858068436e-07,0.3490946425884814,0.3,0
7227.FBpp0291088,0.0038002651347768,0.0016251789260846,4.964612971601798e-07,0.3796170949282201,0.6799557032115172,0
7227.FBpp0087100,0.0106937693327441,0.0012765336110759,0.0002245964500877,0.3908449267900581,0.212258953168044,0
7227.FBpp0082597,0.1212549712770658,0.0441783193507249,0.0021125003099252,0.4964469057705482,0.1679011085522049,0
7227.FBpp0070244,0.0001767565178965,6.063137175145207e-06,1.8720494919293024e-08,0.2908790153878304,0.0,0
7227.FBpp0071421,0.0076889085285019,0.0022396885175793,3.499411300662127e-05,0.4076893645666128,0.2224004276931301,0
7227.FBpp0099998,0.0124613345117101,0.002170316695026,1.6070971607921235e-05,0.3912947692350941,0.1707193515704154,0
7227.FBpp0085109,0.0066283694211224,0.001101917000233,9.3354965826115e-06,0.3748355759416196,0.2926126126126126,0
7227.FBpp0085569,0.0021210782147591,0.0001831392078127,1.1777790922083008e-05,0.3359545927087473,0.2971014492753623,0
7227.FBpp0071535,8.837825894829872e-05,2.730289029209952e-06,0.0,0.2837574895925089,0.0,0
7227.FBpp0072825,0.0190013256738842,0.005670699250881,0.0001002387535118,0.4227121669684118,0.2728102586394262,0
7227.FBpp0084793,8.837825894829872e-05,3.7492503789201314e-05,0.0,0.3123734164024005,0.0,0
7227.FBpp0297366,0.0004418912947414,0.0001658538516108,3.4010395135216894e-08,0.3387952173790916,0.2,0
7227.FBpp0083659,0.037295625276182,0.0115986045715843,0.0003702256861674,0.428115836965146,0.3727414979005077,0
7227.FBpp0073682,0.0107821475916924,0.0034741332933904,1.8204817121551216e-05,0.4012016744209919,0.3292236824278553,0
7227.FBpp0074883,0.0016791869200176,0.0001408628000971,8.159828446817072e-06,0.3383762704641276,0.0409356725146198,0
