Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,is_essential
4932.YOR316C,0.011499917857729587,0.0017383933132858837,3.29579968033583e-05,0.43267662402291507,0.16438923395445135,0
4932.YDR273W,0.002135699030721209,0.0005212832084839547,9.650319615181217e-07,0.38663958921618025,0.19230769230769232,0
4932.YIR036C,0.03630688352226055,0.006168062097878467,0.00012459042149487587,0.47687367961258725,0.19016865487453724,0
4932.YLR207W,0.017907014949893215,0.003797322031411692,6.505430408638597e-05,0.4541925376792476,0.21117906897723412,0
4932.YDL188C,0.09331361918843437,0.02900818929188342,0.00037113030278568,0.5077629930833191,0.26079936408574905,0
4932.YDL237W,0.0011499917857729588,0.0003845488927223895,5.477722268193159e-07,0.41547712978199325,0.38095238095238093,0
4932.YGR186W,0.04813537046163956,0.014182068508528593,0.00010184623680238892,0.49275015448668796,0.32741128617513676,1
4932.YLR241W,0.0049285362247412515,0.0015595221159358504,2.763114183058025e-06,0.4486981380200754,0.24367816091954023,0
4932.YGL094C,0.018892722194841467,0.0050374471431470684,7.150243827030123e-05,0.4716235584693877,0.19801678108314263,0
4932.YDR218C,0.012157056021028421,0.0035532538368596733,2.589923724100636e-05,0.45767817749892126,0.3731951129211403,0
4932.YNL156C,0.0034499753573188764,0.0009256468429356089,4.053600096401915e-06,0.4474768763526676,0.1761904761904762,0
4932.YPL037C,0.0489567931657631,0.020425541330942848,7.875005579932148e-05,0.48547491278038013,0.5182021557860484,0
4932.YDR088C,0.025299819287005094,0.008850237785799438,3.0615738166281244e-05,0.4608682973814806,0.5488498429674901,1
4932.YGR156W,0.059306719237719734,0.018547067077009517,0.0001969074548453486,0.4944724969223023,0.26663588796552784,1
4932.YAL044C,0.014949893215048464,0.0030906437719856383,3.218383794436594e-05,0.4678151701252144,0.2231990231990232,0
4932.YKL187C,0.0001642845408247084,0.00012465051412877785,0.0,0.3715263334232067,0.0,0
4932.YJR130C,0.014949893215048464,0.0027545282636036415,0.00037340296883728324,0.4593370578523116,0.20463980463980463,0
4932.YDR229W,0.007721373418761295,0.0014936144296223016,7.182337308756478e-06,0.4349660820263256,0.22201665124884365,0
4932.YDR073W,0.006407097092163627,0.002038533993934703,4.702555531125068e-06,0.4596494375954483,0.41295546558704455,0
4932.YDR197W,0.002135699030721209,0.000404445116733517,4.418180787624499e-06,0.42035800270459284,0.14102564102564102,0
