Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,SubgraphCentrality,is_essential
4932.YCL033C,0.0811825434068512,0.0140310700888889,0.0004036400475567,0.506215852403199,0.2220635168612047,1.0310806815614689e+250,0
4932.YBR157C,0.0203347411231033,0.0020970992524301,5.698275637565729e-05,0.477909845256784,0.1736434108527131,2.3030757675752817e+248,0
4932.YDR090C,0.0203347411231033,0.0024593463240576,3.9658367603767046e-05,0.4735555555555555,0.2368515205724508,3.1672511999122426e+248,0
4932.YER053C,0.0865008603159706,0.0140289715849155,0.0003442481536168,0.5079856972586413,0.2372828052519852,1.0307907052119125e+250,0
4932.YGR287C,0.031909901454716,0.003624789426139,0.0001290995252173,0.4835854765506808,0.1496667632570269,6.880653488709382e+248,0
4932.YPL214C,0.0278429532300954,0.0042622446760183,4.685278006168612e-05,0.4836586472991375,0.1806640005078398,9.514623560270185e+248,0
4932.YER074W-A,0.0165806350696073,0.00153890197211,5.327980721158721e-05,0.4666082767681191,0.2226415094339622,1.2402243101428346e+248,0
4932.YMR129W,0.0294071640857187,0.0043470174778745,5.854846386451443e-05,0.4858641130870953,0.2575947206735692,9.896244111555695e+248,0
4932.YBR160W,0.2025653058032223,0.0305553796252519,0.0021058187578441,0.5468776732249786,0.1865956926235133,4.888550295263812e+250,1
4932.YNL265C,0.030971374941342,0.0040704504886739,0.0001040926962636,0.4856426618049225,0.1689996410808593,8.676037282323484e+248,0
4932.YNL263C,0.0279993743156577,0.0029638206950407,3.377007391888495e-05,0.4794510274486275,0.2647040361559224,4.599407942778444e+248,1
4932.YFL047W,0.0172063194118567,0.002398500113036,1.3836405437825524e-05,0.4781242988557325,0.3824854045037531,3.011834602977159e+248,0
4932.YCR027C,0.106835601439074,0.0161853332520404,0.0003334257038223,0.5166060606060606,0.2426503737607502,1.3715780660974901e+250,0
4932.YBL089W,0.0322227436258407,0.0033541798094801,0.000110295243053,0.4830009066183137,0.1742836845844186,5.890700755833724e+248,0
4932.YKR082W,0.0764899108399812,0.0131242465529611,0.0002337789221056,0.5049763033175355,0.2307486003553588,9.020403898891936e+249,0
4932.YLR052W,0.0355075864226497,0.0050427736632809,4.916881786802685e-05,0.4899601471489883,0.2470079139214845,1.3315093557954452e+249,0
4932.YAR064W,0.0129829501016737,0.0005494816049782,3.4936180281992784e-05,0.4318135764944275,0.3711431090214516,1.5812786721118805e+247,0
4932.YCR101C,0.0297200062568434,0.0038997485787165,3.4315266107876124e-05,0.4888735948612067,0.2649401280980228,7.962762533530567e+248,0
4932.YBR070C,0.0254966369466604,0.0034010555213626,3.731366962274919e-05,0.4809659945832079,0.1717791411042944,6.057953322224776e+248,1
4932.YJL196C,0.0339433755670264,0.0037624283590692,6.417626081096406e-05,0.4848323979978765,0.2318228366615463,7.412435435465701e+248,0
4932.YER058W,0.0148600031284217,0.0020977735257752,9.3724772770296e-06,0.4701080961835429,0.4268756998880179,2.304956376978166e+248,0
4932.YGR106C,0.0783669638667292,0.0089942464444059,0.0004963391011987,0.5061757719714964,0.1114171656686626,4.236250967650659e+249,0
4932.YGR108W,0.0868137024870952,0.0146711602117077,0.0002047729622087,0.5086323494311401,0.3197645298728331,1.1269288412901978e+250,0
4932.YDR056C,0.0147035820428593,0.0018425665092467,1.848800077211592e-05,0.476520572450805,0.2912377030427819,1.778113765213225e+248,0
4932.YMR296C,0.0727358047864852,0.0111069412109143,0.0001822247256744,0.5033461932131328,0.2031053021876158,6.460026742438581e+249,1
4932.YNL144C,0.0115751603316127,0.0011090980374022,1.9004066392126263e-05,0.4728200576880408,0.2195483154387264,6.441017544004238e+247,0
4932.YLR243W,0.0713280150164242,0.015251571276006,0.0001778998322918,0.4977033865317244,0.3746674378253325,1.2186430542499448e+250,1
4932.YBR197C,0.0076646331925543,0.0005186375478948,1.3954364395672808e-05,0.4349867319861196,0.1768707482993197,1.4085811395863854e+247,0
4932.YER093C,0.0505240106366338,0.0081681060575409,9.03521256578572e-05,0.495927391203165,0.257946656923639,3.4933709104598148e+249,1
4932.YGR178C,0.0617863287971218,0.0123683610103995,0.0001432018596852,0.501175917215428,0.249206451198355,8.01232052573835e+249,0
4932.YOR239W,0.0550602221179415,0.0103892025115612,0.0001612012344463,0.4954661706579865,0.2668188293188293,5.654246434023734e+249,0
4932.YLR300W,0.0345690599092757,0.0038173431132912,0.0002154093604259,0.4877918510605829,0.1631838749485808,7.630393992558301e+248,0
4932.YJR156C,0.030971374941342,0.0032429965080292,0.0001146810520128,0.483548899478103,0.1950981900220479,5.507398779303651e+248,0
4932.YDL145C,0.0824339120913499,0.0130733398329237,0.0002843294116907,0.5061757719714964,0.2018888752606402,8.950766649461046e+249,1
4932.YOR132W,0.0463006413264508,0.0047943068380248,9.156447853514492e-05,0.4924131556651005,0.2393724232707283,1.203368648036261e+249,0
4932.YOR231C-A,0.0006256843422493,0.0001479901921523,1.953142153679625e-09,0.3669498335437952,0.6666666666666666,1.1469414594045156e+246,0
4932.YOR291W,0.0470827467542624,0.0065189095333877,0.000105437882148,0.4924890224173792,0.1695459579180509,2.225226269464766e+249,0
4932.YOR352W,0.0059440012513686,0.000785313028623,3.5679222353706223e-06,0.432631792650741,0.4580369843527738,3.22950996017351e+247,0
4932.YJL177W,0.118567182856249,0.0312897408458593,0.0001488868530768,0.5189544605893336,0.4204835780734255,5.129113352167967e+250,0
4932.YBL070C,0.0043797903957453,0.000388113445541,1.4664267930842691e-06,0.4010161836657885,0.3597883597883597,7.887760852521783e+246,0
4932.YDR067C,0.0189269513530423,0.0023791751099617,2.925695554493345e-05,0.4780170480035891,0.2422865013774104,2.964201812857371e+248,0
4932.YJL145W,0.020647583294228,0.0028150904942817,1.850833355562742e-05,0.4749981425068727,0.2058755493869997,4.14946131042965e+248,0
4932.YER043C,0.1431252932895354,0.0303955415377642,0.000492373116029,0.5250924024640657,0.259116834666571,4.839273566612762e+250,1
4932.YJR082C,0.0370717972782731,0.0054505512082321,7.219420329594492e-05,0.4889483747609943,0.2335335764857326,1.5556197641364243e+249,0
4932.YCR095W-A,0.0007821054278116,0.0001650640873439,1.447668336568414e-08,0.3660254208175884,0.2,1.427293763222488e+246,0
4932.YGL230C,0.0017206319411856,0.0001960687418314,1.7493767481001076e-07,0.3930284028033936,0.4181818181818181,2.0132540367225442e+246,0
4932.YNR071C,0.0203347411231033,0.0034092446792546,1.8150937249313296e-05,0.4731700096217897,0.3200954084675015,6.087049697443785e+248,0
4932.YMR244C-A,0.0128265290161113,0.0017094154691025,8.870236946040821e-06,0.4633616003479017,0.3526046371574827,1.5303840202386385e+248,0
4932.YBR257W,0.0409823244173314,0.0076675204198494,0.0001484503152204,0.4807489848097458,0.2878242812436021,3.0801086950317755e+249,1
4932.YOL029C,0.0010949475989363,0.0002428270876401,1.2544997473025115e-06,0.4021260535916467,0.1904761904761904,3.0874656848803613e+246,0
4932.YPL260W,0.015954950727358,0.0014346844413437,2.8413462619710146e-05,0.4738714698688014,0.2997476218210056,1.0778787155736756e+248,0
4932.YKL091C,0.0628812763960582,0.0077700413635122,0.000210102644345,0.5006656746808678,0.2311633850696641,3.1611778728116384e+249,0
4932.YLR413W,0.019709056780854,0.0026579142764609,3.410340296632708e-05,0.479738856371004,0.1677460317460317,3.6999262334076643e+248,0
4932.YHR096C,0.0636633818238698,0.0066087919877341,0.0002944465551609,0.4982464344166472,0.2434247951489331,2.28679093052666e+249,0
4932.YOR090C,0.0614734866259971,0.0100602934400972,0.0001394575357566,0.5005480739116818,0.2284234304408786,5.299472864548399e+249,0
4932.YGR187C,0.0785233849522915,0.0173256004442097,0.0001882076396898,0.5029897718332021,0.4049669585132524,1.572684455207659e+250,0
4932.YHR189W,0.0633505396527451,0.0123770387707411,0.0001376401179506,0.4974710139288771,0.2705903923725706,8.024118308128514e+249,0
4932.YIL009C-A,0.021586109807602,0.0025895753815651,6.1245392066179e-05,0.4728200576880408,0.2326245636305934,3.511761037270897e+248,0
4932.YGR036C,0.0320663225402784,0.0036828971336135,5.021102184141537e-05,0.4786971171845751,0.1922525107604017,7.102504627331051e+248,0
4932.YCR087C-A,0.1010480212732676,0.0259495030625424,0.0001208913648221,0.5092806500438142,0.4766745866033072,3.528089013701402e+250,0
4932.YMR174C,0.0314406381980291,0.0030492587148067,6.381234911180974e-05,0.4852003642987249,0.3722885572139303,4.868486972555219e+248,0
4932.YDR168W,0.0558423275457531,0.0106097774869369,0.000209321750493,0.4987517553440474,0.2743681742359865,5.894595978970889e+249,1
4932.YGR050C,0.0003128421711246,5.038954043246209e-05,2.9755468675804227e-09,0.3515341471461564,0.0,1.329316131477254e+245,0
4932.YLR034C,0.0402002189895197,0.0044487341855526,8.672479316224403e-05,0.4910892610231986,0.1935493677042801,1.0363556862290894e+249,0
4932.YMR291W,0.0452056937275144,0.007559815315846,5.590295767397772e-05,0.4944315545243619,0.3102172241445597,2.992141947518292e+249,0
4932.YBL023C,0.0902549663694666,0.01674015619201,0.0002086882444345,0.5100526567735759,0.3187584248026189,1.467401359578503e+250,1
4932.YCR001W,0.0247145315188487,0.0041912939066318,2.129801002489692e-05,0.4725753991720875,0.2530033056518584,9.200311118885347e+248,0
4932.YFL042C,0.020178320037541,0.00199595397648,4.119046822698234e-05,0.4694177252368015,0.1764777131782945,2.0858100492237842e+248,0
4932.YPL123C,0.0619427498826841,0.0078624997781914,0.0002172109122769,0.4981299672744273,0.2115969824830584,3.237226768273569e+249,0
4932.YBR015C,0.0320663225402784,0.0026848102470847,7.420476962246542e-05,0.4805682928662708,0.2267336202773792,3.774198204337181e+248,0
4932.YCR036W,0.0633505396527451,0.0105453206129824,0.0001154414567956,0.49859616284511,0.2706515095954039,5.823909857872271e+249,0
4932.YGL007W,0.007977475363679,0.0008060920996026,0.0008223951966151,0.4392606843479456,0.1239215686274509,3.403047935174401e+247,0
4932.YCL045C,0.0348819020804004,0.0042160652967638,8.36303742171882e-05,0.4841347974252177,0.1711711711711711,9.30870829339491e+248,0
4932.YOR393W,0.0916627561395276,0.0216507733641531,0.0001852849776179,0.5052556705919545,0.3582859309821767,2.455314715374949e+250,0
4932.YNL248C,0.1043328640700766,0.0243744773133993,0.0002811405996041,0.5116037131882202,0.3881662772217495,3.1126161347365894e+250,0
4932.YBR024W,0.0516189582355701,0.0076593866759181,0.000130189487891,0.4890980032132201,0.2380215529151699,3.072525598221415e+249,1
4932.YDR321W,0.0400437979039574,0.0095889220885961,3.841127848604623e-05,0.4889857732905002,0.3873161764705882,4.816730596893595e+249,0
4932.YJL108C,0.02346316283435,0.0026487410309386,6.140858184201645e-05,0.47880467345716,0.1729753914988814,3.673766766250678e+248,0
4932.YLR256W-A,0.0096981073048646,0.0019538476860046,1.932116558422684e-06,0.4682144426541673,0.3627710206240084,1.998842278340953e+248,0
4932.YIL008W,0.0595964335992491,0.0115526348003206,0.0001499325526184,0.4995311767463666,0.2403785053184141,6.991197649175948e+249,0
4932.YOR143C,0.0439543250430158,0.0070628906422031,0.0001029893082226,0.4893600734843846,0.20510930350788,2.612594513818888e+249,1
4932.YKL081W,0.1798842483966838,0.0418444554455009,0.0005243349691028,0.5380860196953119,0.2782336247020093,9.171648696211536e+250,0
4932.YKR028W,0.0398873768183951,0.0070889128256358,7.282754985915521e-05,0.4913534701406502,0.2490041685965724,2.6315825764585617e+249,0
4932.YPR058W,0.030971374941342,0.0041339173981896,4.984783793647379e-05,0.4816182009944252,0.2087371173665589,8.950214967802305e+248,0
4932.YGL076C,0.1276396058188643,0.0331108420554296,0.0004117607886066,0.5229020121053493,0.4031787561650427,5.74359890034705e+250,0
4932.YER099C,0.0794619114656655,0.0181200097607164,0.0001128880376874,0.5048168035375868,0.3063877370358291,1.7197176755792957e+250,0
4932.YOR166C,0.0134522133583607,0.0022805234661018,8.31857296793753e-06,0.4692798942964105,0.3419972640218878,2.7240934834991e+248,0
4932.YMR253C,0.0167370561551697,0.0021925171468356,4.598281748451409e-05,0.4745045646849254,0.1652265914300828,2.517344092551891e+248,0
4932.YER188C-A,0.0015642108556233,7.25559256412273e-06,9.8951653238375e-07,0.3301998863695057,0.4888888888888889,2.7565423966980666e+243,0
4932.YGR221C,0.016424213984045,0.0021970811346217,3.5102624256099426e-05,0.476804892601432,0.2159340659340659,2.5278254061458666e+248,0
4932.YGR085C,0.1296730799311747,0.0345349111631402,0.0001628212047831,0.5226882511650723,0.4160941242285974,6.248161845466608e+250,0
4932.YLR197W,0.1601751916158298,0.037868004118922,0.0005031301183615,0.5320406125166445,0.3325448283235581,7.512461412278491e+250,1
4932.YJL089W,0.030971374941342,0.0033709687998231,8.736036686677054e-05,0.4778026905829596,0.275957544993078,5.94924052455605e+248,0
4932.YDR515W,0.1329579227279837,0.0233887256306629,0.002089647043284,0.5245323268788973,0.167876394374004,2.865514035953985e+250,0
4932.YMR256C,0.026278742374472,0.0030478238663301,4.265165662500218e-05,0.4791635436965972,0.3237810094097519,4.865005141584057e+248,0
4932.YHR122W,0.0315970592835914,0.0041453610720883,0.0003780502601366,0.4841714631929718,0.1991034924387961,8.999241242120658e+248,1
4932.YBR290W,0.0333176912247771,0.0033523643374279,0.0001219261025338,0.4861227283096342,0.1558153955177606,5.884540772015132e+248,0
4932.YJL025W,0.0204911622086657,0.0038648899040073,1.581399231433269e-05,0.4665401736845946,0.3893129770992366,7.825091428483203e+248,1
4932.YNL152W,0.024870952604411,0.0030223587805865,3.5957641348551586e-05,0.4832199546485261,0.2593742536422259,4.782664505483985e+248,1
4932.YOL010W,0.0839981229469732,0.021274002187597,6.028902643189624e-05,0.5021600816903621,0.5187262013952584,2.37128565684784e+250,1
4932.YIR030C,0.01407789770061,0.0015080032630329,1.7064325034358035e-05,0.4468442021388131,0.2177278401997503,1.1908981806961633e+248,0
4932.YLR437C,0.0148600031284217,0.001745124632323,8.234166166864651e-05,0.4706965100868797,0.2127659574468085,1.5947768887478026e+248,0
4932.YBR289W,0.0735179102142968,0.0121005529466814,0.0001895231403615,0.5061757719714964,0.2793721362790908,7.666692544954062e+249,0
4932.YLR426W,0.0559987486313155,0.0075350873618062,0.0002039112511515,0.4962353489094155,0.223729715349827,2.9731933941929544e+249,0
4932.YGR058W,0.0317534803691537,0.0050161585804512,5.032405892107532e-05,0.4889483747609943,0.2151880212651807,1.317515097890077e+249,0
4932.YJR033C,0.0614734866259971,0.0074933918329826,0.0003517640818193,0.4984406673943552,0.1611621747935815,2.9401332496793358e+249,0
4932.YOR122C,0.0775848584389175,0.012485971170788,0.0002540965253949,0.5075823739579198,0.2363799283154121,8.163063204482214e+249,1
4932.YHR160C,0.0151728452995463,0.0014540587083282,2.052908531043521e-05,0.4623228232571594,0.3666237113402061,1.1069922004465537e+248,0
4932.YDL076C,0.017362740497419,0.0019699035093229,4.28910492573315e-05,0.4805682928662708,0.205077805077805,2.031859345259737e+248,0
4932.YEL053C,0.021116846550915,0.0030782726924902,2.83338592434204e-05,0.4767693340293832,0.1776672194582642,4.963116824656344e+248,0
4932.YLR058C,0.127952447989989,0.025008725839754,0.0003882045254748,0.5208146639511202,0.2726894566261563,3.2757461450571353e+250,0
4932.YLR404W,0.017832003754106,0.0021236518824474,0.0003374087377321,0.4746102449888641,0.2884645241422139,2.3615039977808577e+248,0
4932.YBR151W,0.018301267010793,0.0018917500236565,5.891525042140761e-05,0.4646750981247274,0.2515473032714412,1.874268323949971e+248,0
4932.YNL287W,0.0733614891287345,0.0107179580479595,0.0001969921606721,0.5032273299748111,0.2192881745120551,6.015702607313741e+249,1
4932.YER039C,0.0284686375723447,0.0028139192391923,8.829118924843009e-05,0.4809298126833672,0.1494748345577075,4.146417759545246e+248,0
4932.YDR210W-B,0.010793054903801,0.0014624840806757,4.947555470866547e-06,0.4541773231031543,0.3265132139812446,1.119743674034465e+248,0
4932.YOR324C,0.0151728452995463,0.0020200014557983,2.1693770558325477e-05,0.4786254398442764,0.1870704467353952,2.13663035566259e+248,0
4932.YGR024C,0.020178320037541,0.0034011998099936,2.340217090816472e-05,0.4701772449805104,0.1992490310077519,6.059355462510213e+248,1
4932.YDR421W,0.0181448459252307,0.0020955460113885,2.7726742549121138e-05,0.4784105365561625,0.2004497751124437,2.299413977643921e+248,0
4932.YCR067C,0.0279993743156577,0.0030066749899139,5.7480899795554416e-05,0.4791994603103215,0.2719226664992781,4.733396666914579e+248,0
4932.YKL195W,0.0678867511340528,0.0119436567895662,0.0001487035074008,0.49859616284511,0.2806164259639637,7.472185329433936e+249,1
4932.YBR221C,0.1116846550915063,0.0207764202752509,0.0003203736396354,0.5160222778271046,0.2574398623404481,2.26079237518322e+250,0
4932.YLR448W,0.1016737056155169,0.0283087323379769,9.65451633904e-05,0.5128760529482551,0.4808249377740903,4.1983989745915394e+250,0
4932.YGR237C,0.0057875801658063,0.0009604474572551,2.012406685147033e-06,0.4652838427947598,0.2642642642642642,4.8305520516654225e+247,0
4932.YHR087W,0.0545909588612545,0.0068773020804646,0.0001561394031354,0.497200186654223,0.2744952738530448,2.476866272153174e+249,0
4932.YJR092W,0.0351947442515251,0.0038450216764471,0.0001141840976739,0.4873084838783444,0.2463888888888888,7.740037192859312e+248,0
4932.YNL137C,0.1198185515407477,0.0304832025378752,0.0001730489040221,0.5172330097087379,0.3993720029352037,4.868207488466306e+250,1
4932.YKR084C,0.0819646488346629,0.0226114825789775,7.715810117709399e-05,0.5045777426992897,0.4576430750368543,2.678409953250176e+250,0
4932.YIR018C-A,0.0003128421711246,5.367761609602487e-05,3.3807930648986623e-09,0.3556210713689715,0.0,1.50895690223171e+245,0
4932.YCR059C,0.02815579540122,0.0054922849526113,1.7566837709196266e-05,0.4769471799462847,0.2711980136561142,1.5798622646587174e+249,0
4932.YPL120W,0.0772720162677929,0.0117726010980713,0.0001944501888956,0.5041400520463686,0.2344072069704609,7.256730472886571e+249,0
4932.YGL065C,0.0585014860003128,0.0073194042931087,0.0001810673979781,0.4951208178438662,0.1749222233372998,2.8052661961766587e+249,1
4932.YKR078W,0.030502111684655,0.0037355729011768,7.461451324526886e-05,0.4872342047100068,0.2011630980703145,7.307254088833713e+248,0
4932.YKL183W,0.0048490536524323,0.0008012643025623,1.2263326111279628e-06,0.4320762368207623,0.2279569892473118,3.3630038528677515e+247,0
4932.YDR540C,0.006569685593618,0.0006959554856829,4.649508669149372e-06,0.4283704100777271,0.2717770034843205,2.536251251323913e+247,0
4932.YAR023C,0.0048490536524323,0.0004367156331631,3.277715308916902e-06,0.4296370967741935,0.2537634408602151,9.987243247319245e+246,0
4932.YGR199W,0.0297200062568434,0.0034257989003858,4.8331290798927305e-05,0.4806044203879115,0.2688944583681426,6.145820126149592e+248,0
4932.YKL001C,0.0761770686688565,0.013386200010967,0.000217806760058,0.5041002996372812,0.2135016604558014,9.38542026332336e+249,0
4932.YMR060C,0.0514625371500078,0.0081337694542174,0.0001670117960201,0.493287037037037,0.209615242049077,3.4652091133425602e+249,0
4932.YOL030W,0.0165806350696073,0.0014980035997761,2.1909067548083764e-05,0.4736257223292339,0.2249775381850853,1.174953146853972e+248,0
4932.YOR221C,0.0522446425778194,0.0090216092671741,0.0002127491840239,0.4985184029943855,0.2516048983114851,4.262696611304216e+249,0
4932.YDR170C,0.0927577037384639,0.0126596748209053,0.0003115781704241,0.508510976773783,0.2109634930039652,8.391649413549832e+249,1
4932.YCR057C,0.11528234005944,0.0278700966053258,0.0001897430563575,0.5160222778271046,0.3990951861247124,4.0694616943386815e+250,1
4932.YPL247C,0.0463006413264508,0.0059847240823857,9.265450717804184e-05,0.4897349471426382,0.238021071919377,1.8753873684010566e+249,0
4932.YGL094C,0.0624120131393711,0.012702930675804,0.0001636776145658,0.4980911569925983,0.248334403848818,8.452167429699601e+249,0
4932.YOR087W,0.0172063194118567,0.0016396912378235,6.646204243565861e-05,0.4812918768350523,0.1714762301918265,1.407740357069554e+248,0
4932.YJL210W,0.0289379008290317,0.0033606056126582,9.147350380810432e-05,0.4799549549549549,0.1883666274970623,5.913950959677971e+248,0
4932.YER141W,0.0655404348506178,0.0091838265158413,0.0001725295926497,0.5002347417840376,0.2130614016055543,4.4175218849592064e+249,0
4932.YLL001W,0.1074612857813233,0.0170748562316927,0.0004621437943649,0.5149001288659794,0.2133499688084841,1.5266207961935266e+250,0
4932.YGL259W,0.027217268887846,0.0035675547508992,6.274001845075113e-05,0.4836586472991375,0.2315460766726463,6.664612538049642e+248,0
4932.YML004C,0.116220866572814,0.0178221803999264,0.0005728785697369,0.5175680051813472,0.2102788650948837,1.6634339728032924e+250,0
4932.YLL052C,0.0367589551071484,0.0050079962395171,0.000132869175425,0.4850163113572566,0.1848336061102018,1.3132835684184454e+249,0
4932.YOR379C,0.0007821054278116,6.718207407190702e-05,1.739181022322492e-07,0.3434511657891909,0.6,2.3629395044358266e+245,0
4932.YGR200C,0.0791490692945409,0.0172106979602805,0.0001979667188101,0.5040605534968068,0.3386451688647126,1.5517339082798702e+250,0
4932.YDL191W,0.0943219145940872,0.0264725240260078,6.386979504624884e-05,0.5077436263998094,0.5070053938502393,3.671479759957308e+250,0
4932.YML003W,0.0039105271390583,0.0004180534038552,1.0815906322583629e-06,0.4321346491821008,0.3233333333333333,9.150502253727661e+246,0
4932.YBR254C,0.0350383231659627,0.0034199491359756,0.0001445851468758,0.476804892601432,0.2900384368994234,6.123735291399296e+248,1
4932.YIL074C,0.106366338182387,0.0181712189685789,0.000334431576146,0.5137828497950655,0.2402365069739236,1.7291477531006074e+250,0
4932.YER147C,0.0157985296417957,0.002539021957825,1.1518605105418345e-05,0.4547265097090831,0.4035643564356436,3.375668327485934e+248,1
4932.YKL222C,0.013608634443923,0.0008313504789324,8.50929033285647e-05,0.4656566392308253,0.2582197273456295,3.6191882492252813e+247,0
4932.YHR021W-A,0.0017206319411856,0.0003503899094719,4.2750778392742846e-08,0.4058789918100438,0.3818181818181818,6.430109295092432e+246,0
4932.YOR191W,0.1021429688722039,0.0176559216468419,0.0002825107536149,0.51374156219865,0.2767641559954528,1.632305545421705e+250,0
4932.YLR455W,0.012200844673862,0.0026082524041839,4.286030350775416e-06,0.4659960638530505,0.4002664002664002,3.5630866188344647e+248,0
4932.YDR378C,0.0868137024870952,0.0161000139203654,0.0002923131449231,0.5064163498098859,0.2410641688620028,1.3577439320090408e+250,0
4932.YER083C,0.0509932738933208,0.0056739617425867,0.0002429001438523,0.4938967861557478,0.1504294478527607,1.6857358604093507e+249,0
4932.YBR098W,0.0333176912247771,0.0039586537207867,0.0001278122546011,0.4884253953701581,0.3160598813003809,8.205061771016699e+248,0
4932.YCL026C-B,0.0226810574065384,0.002394422170032,5.374586246717421e-05,0.4750687374600579,0.2113026819923371,3.0025119463492685e+248,0
4932.YNL246W,0.1004223369310183,0.0227415992510948,0.0004236530451498,0.51374156219865,0.2886941645890135,2.708956497331336e+250,0
4932.YOR192C-C,0.0015642108556233,0.000116528020925,5.729691929398822e-07,0.3686426017760351,0.4666666666666667,7.11228215573605e+245,0
4932.YBR183W,0.0328484279680901,0.0034813718226986,5.46263426559298e-05,0.4856795563321431,0.2512645249487354,6.3459339641256e+248,0
4932.YJL199C,0.0026591584545596,0.0002575826127812,5.539013001109692e-06,0.396883536131115,0.4485294117647059,3.474285750836467e+246,0
4932.YDL025C,0.0420772720162678,0.0072311141969267,4.113538912282944e-05,0.4918827421712703,0.41333296343561,2.7377120523622403e+249,0
4932.YER121W,0.0157985296417957,0.0013537954870403,4.924017038946333e-05,0.4648778359511343,0.4843564356435643,9.595901146706323e+247,0
4932.YPL020C,0.0907242296261536,0.0170988369741256,0.000320226183612,0.5095648015303682,0.2175808468822583,1.531200454707901e+250,1
4932.YPR051W,0.0340997966525887,0.0052697334211578,5.774786691861508e-05,0.4847956320618791,0.1773136600008455,1.4543996970600292e+249,0
4932.YDL007W,0.1135617081182543,0.0264204747870137,0.0002361481242611,0.5184073953940966,0.29535860169089,3.6561707300384415e+250,1
4932.YDR020C,0.0951040200218989,0.0187879721737671,0.0003681674303491,0.5122185722297893,0.2544329315876181,1.8484708832064927e+250,0
4932.YHR175W-A,0.0006256843422493,0.000144835827678,9.332682007680633e-09,0.3745386372956822,0.3333333333333333,1.0987620349193673e+246,0
4932.YLR287C,0.0264351634600344,0.0053488282928887,3.236429949539899e-05,0.4693832599118943,0.5294449140602987,1.4991021037050866e+249,0
4932.YER159C-A,0.0057875801658063,0.0009007316313692,4.7328455660779046e-08,0.4125847047434656,0.5285285285285285,4.246444820642766e+247,0
4932.YPR056W,0.0386360081338964,0.0069580156154968,3.956597881876544e-05,0.4870115030090652,0.2983772752707284,2.5354892797714532e+249,1
4932.YIL036W,0.0789926482089785,0.0121514163839335,0.0004019027512597,0.5066571564431764,0.2494106553512494,7.73091657665667e+249,0
4932.YDL175C,0.0511496949788831,0.0108592459229474,0.0001190669545441,0.4943933183821823,0.2926023901990582,6.1771845692104415e+249,0
4932.YER117W,0.1044892851556389,0.0279923692389576,0.0001267819109902,0.5127937755674982,0.4541785993230929,4.105093735621437e+250,0
4932.YDL003W,0.0830595964335992,0.0123614067700386,0.0003864171752832,0.5070992305861822,0.2611093344703834,8.00070820298675e+249,1
4932.YPL184C,0.0683560143907398,0.0143541411164037,0.0001278137657326,0.5046574044837385,0.2918459891251863,1.0792147919242724e+250,0
4932.YDR034C-A,0.0017206319411856,0.0001963926038326,4.3044994044713706e-05,0.4077428407423943,0.3090909090909091,2.0203540515877082e+246,0
4932.YLR312W-A,0.0342562177381511,0.0067421779719618,0.0001233032708213,0.4864186258845012,0.4674290980687864,2.381450306757823e+249,0
4932.YOR012W,0.010323791647114,0.0007740273405534,2.064833990393784e-05,0.4520577004666949,0.2382284382284382,3.1367740187613915e+247,0
4932.YHL027W,0.1281088690755513,0.0157517700644234,0.0014517843387585,0.522261253165591,0.1647784435070498,1.2990227262220125e+250,0
4932.YGL206C,0.118097919599562,0.0183868854656356,0.0004310037771854,0.5189965903555772,0.2126442637061499,1.7702771737439826e+250,0
4932.YOR343W-A,0.0101673705615516,0.0016616139947272,1.912833681864911e-06,0.4643713227282632,0.2826923076923077,1.4455348496298534e+248,0
4932.YPR089W,0.0186141091819177,0.0018249418108826,7.204336557892263e-05,0.4810745729550756,0.2368608460333285,1.743989779525563e+248,0
4932.YMR188C,0.1021429688722039,0.0269674416664318,0.0001324857923931,0.5113172838518756,0.4451563806499497,3.8100137422013473e+250,0
4932.YPR198W,0.0251837947755357,0.0019466176394557,8.508861567238221e-05,0.4831469165659008,0.1670807453416149,1.984077019729981e+248,0
4932.YJR001W,0.0283122164867824,0.0030389080748849,7.338675897542686e-05,0.4802073161571396,0.1642111724984653,4.835954144592284e+248,0
4932.YMR242C,0.1076177068668856,0.0288113137996227,0.0005434971019924,0.5151490733279613,0.4437138214684675,4.348798879883352e+250,0
4932.YMR235C,0.0694509619896762,0.0150230760915783,0.0001728997747893,0.5022784412319296,0.2800927338173388,1.1820590460592156e+250,1
4932.YER138C,0.0109494759893633,0.0017579934933451,5.825165349011848e-06,0.458772874058127,0.3358178053830227,1.618126866115667e+248,0
4932.YOL158C,0.0251837947755357,0.0016383701185836,0.0001007433220679,0.4783747381023646,0.2048913043478261,1.405417740490666e+248,0
4932.YBL094C,0.003284842796809,0.0002743364967534,0.0003138341421042,0.3985412380774266,0.4,3.941009024778326e+246,0
4932.YBR088C,0.1445330830595964,0.028511818362887,0.0007143374559547,0.5266930301532378,0.240255050114205,4.257373562239986e+250,1
4932.YIL115C,0.0498983262943844,0.0101865071216194,6.1174786752346e-05,0.4956198154895728,0.3275960647463575,5.434568788781554e+249,1
4932.YDL123W,0.016893477240732,0.0016608331486071,2.541325405937646e-05,0.4738714698688014,0.1585323641398408,1.4443194347857652e+248,0
