Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,is_essential
6239.T03F6.4,7.576331540268203e-05,3.1248053210908325e-29,0.0,7.576331540268203e-05,0.0,0
6239.H30A04.1b,0.0474278354420789,0.0100215913578841,0.0001283835082734,0.4486165028459868,0.2047182108626198,0
6239.T23B12.4,0.0028032426698992,0.0002119137551028,1.5011358936169724e-05,0.3691912692213341,0.3708708708708709,0
6239.M28.6,0.0031820592469126,0.0001295546065159,2.6792572927192627e-06,0.3652851922006517,0.1173054587688734,0
6239.ZK546.2c,0.0825062504735207,0.0170204117721939,0.0004230900944134,0.4715234101478052,0.243816844919786,0
6239.Y47D3B.2a,7.576331540268203e-05,2.1046839124993447e-05,0.0,0.3226622812795715,0.0,0
6239.C27H6.3,0.0012879763618455,0.0001476569703464,2.5962973266456065e-07,0.359218331320497,0.2867647058823529,0
6239.F29D10.2,7.576331540268203e-05,2.926278428394283e-05,0.0,0.3257305126708091,0.0,0
6239.C03C10.2,0.031669065838321,0.0090717879480101,9.77018385352749e-06,0.4376336506692891,0.3764873268849035,0
6239.Y102A5A.1,0.018562012273657,0.0031991135463342,3.098339866205896e-05,0.4274966890460892,0.3113750418200067,0
6239.Y49E10.14a.2,0.0369724979165088,0.0064826680009495,0.0008426796666771,0.4601809796030154,0.2155384252869694,1
6239.D2024.6,0.0245473141904689,0.0053929085368119,0.0001212552934217,0.4379558924630746,0.3379008523487368,0
6239.C26E6.4,0.0711417531631184,0.0110998466039276,0.0002955591570026,0.4580065157511986,0.2427388388954361,0
6239.Y69E1A.2,0.0003788165770134,1.185139733769359e-05,1.8136626102369922e-07,0.3207797155082306,0.4,0
6239.C04F6.1,0.0091673611637245,0.0013006243361113,9.476677697240576e-05,0.4091696733899857,0.2370523415977961,0
6239.C17G1.3a,0.0031062959315099,0.0004662589186624,2.296647374268595e-05,0.3999769572065335,0.1926829268292683,0
6239.C18F10.7a,0.0021971361466777,0.0006511570446118,3.2006880310381127e-08,0.3818280173624669,0.5591133004926109,0
6239.F45F2.3,0.0530343207818774,0.0110270265877137,4.314493480114842e-05,0.4498039309412445,0.3868260780707133,0
6239.F21D12.1e.1,0.0914463216910372,0.0253897663547729,0.0001036246769949,0.4765029006595442,0.274288595684928,0
